Name,Hash,Users,Version,All Hosts,Permissions
FPL Plus by fantasyfootballfix.com,a03c935137077b25fdb154aa798389e5eda30372fb7a360b03b542b84a88783c,10000,3,False,"['storage', 'webNavigation', 'webRequest']"
XlsWork XLS editor for spreadsheets,5bbc62a516608d178be24b8c5c59142bf6357d27c2e7974b21708fbd19815b6b,10000,3,True,"['storage', 'webRequest']"
ChatGPT Conversation History Search,7846015e1c3bcc95a003680474d45e1663b7e1b995b113fb86b79cf1b5dd553f,10000,3,False,"['activeTab', 'storage', 'webRequest']"
Outbrain Pixel Tracker,6eecd3fc71b6904cb2cfbf4f57b85d22bfcc1a599e45ef78dbebaf6ccba218cb,10000,3,True,['webRequest']
Youtube Transcript AI Summary,bc02efc514f5156bda3b101bffbcbf8d84f4e71965b7bbd3681557dac1c1f032,10000,3,False,"['storage', 'webRequest']"
Tero - Save trees by browsing online,b22a4df2d0426db9910759c022eecbd5e1a7c934b49b4fceca846a65d4cc025c,10000,3,True,"['activeTab', 'tabs', 'webRequest', 'storage', 'topSites', 'cookies', 'management']"
Video Downloader - click&save,6de443f59af6573a720b48d09cde0ad06e80b8aca52cc78c3da36067edcc631f,10000,3,True,"['tabs', 'webRequest', 'declarativeNetRequest', 'storage', 'webNavigation']"
Twitch Radio Mode,4731ee13cf259b4ec68954e113e44e4ae163723ab297ceec2d3c086f51f00d53,10000,3,False,"['storage', 'webRequest']"
教えてURL,c358e2dec63d5637de8732a3bf840bd18c34e17ff9c5b1430e904523d2ecdcc7,10000,3,True,"['webRequest', 'webNavigation', 'tabs', 'storage']"
Microsoft Teams: Always Available,65f6739fedd373550c7b78be8a79e7207cba1d7a05ea09db371b48be2b5655c1,10000,3,False,"['storage', 'alarms', 'tabs', 'scripting', 'webRequest']"
Cashdo - קאשדו,b9337ce1c920e8942d9e9e292ee1e48aa7b18de77156032b86290883032e730b,10000,3,True,"['tabs', 'storage', 'cookies', 'webRequest']"
Sort TikTok,cdadd30d3156cb90a2a0182f12a56508d701e602a8e76fbbff6fe59d16b9653f,10000,3,False,"['webRequest', 'storage']"
Better FPL,af5191d351c8f2c5375f1dc1a40e4bcc783dce3b24c06462c15f45eb08fa28f6,10000,3,False,"['storage', 'webRequest']"
Cipafilter Authenticator,a72d4508a93330dda5bde828f3a5bf1c706807a256e5c0799bd1789fbd810ebd,10000,3,True,"['background', 'webRequest', 'webRequestBlocking', 'storage', 'tabs', 'activeTab', 'alarms', 'proxy', 'scripting']"
SmmBox - инструмент для СММ,f163d99bdb7c8a5d94e9cd8060af60cf426c3357217905e88260266106a2bd42,10000,3,True,"['contextMenus', 'tabs', 'storage', 'webRequest', 'cookies', 'declarativeNetRequestWithHostAccess']"
Dollar Eighty,d1374dd0b646b69a44f8264735505eb8d3ef02aa20bc6de323c0a3dc436f7711,10000,3,False,['webRequest']
Premiumize.me,e160033f3d7ec7be253f4b597e23261994028e1d7c5b595a29e50a7c6678189d,10000,3,True,"['contextMenus', 'proxy', 'webRequest', 'declarativeNetRequest', 'webRequestAuthProvider', 'declarativeNetRequestWithHostAccess', 'storage', 'cookies']"
IPBurger Proxy & VPN,131158e5641e95ceb42d390b09f537f4e8aa26f2c010a8ba50d8ec7220da0706,10000,3,True,"['storage', 'proxy', 'privacy', 'webNavigation', 'webRequest', 'webRequestAuthProvider', 'declarativeNetRequest', 'tabs', 'scripting', 'offscreen', 'browsingData']"
语雀浏览器插件,5e4cbc20ca1ae591b34be63cd4dcb84937729772cdb0d50b1dd25d45778b4261,10000,3,True,"['activeTab', 'declarativeNetRequest', 'background', 'contextMenus', 'cookies', 'storage', 'tabs', 'webRequest', 'scripting', 'sidePanel']"
AirReview: Airbnb Investment & Hosting Tools,54a2c258d2c9dbc8ad6a3ab514cd712ba104af25e497d1324320d0f438a5c93c,10000,3,True,"['webRequest', 'storage', 'cookies']"
Keyouyun - Keyouyun Assistant,212dc9beb03b2e16d0c1ad192cbe5fb7cbac26a3c9f0174696e03137db86c4b1,10000,3,True,"['declarativeNetRequest', 'downloads', 'notifications', 'storage', 'cookies', 'webNavigation', 'webRequest']"
Iago - Learn Japanese through TV,0434ce8ac8f783fc47c70aebe44c28a967a523d797600718d941bb06cb53cc55,10000,3,False,"['activeTab', 'webRequest', 'storage', 'cookies', 'scripting']"
Coupert BR - Encontre Cupons e Cashback,85058019467008c37af8493390f398d22057ffded9650d9b1a301a6d452c668b,10000,3,True,"['cookies', 'storage', 'unlimitedStorage', 'webRequest', 'alarms']"
sslspeedy,82eed5fae4a96675bdbb2ac01ff71b1a6cedae9541b81754fa70562675a900b5,10000,3,True,"['proxy', 'tabs', 'storage', 'webRequestAuthProvider', 'webRequest']"
myfaveTT - download all TikToks you've loved,63dc8ef9b1b838e897fdad9e74ee468c2e8f7b5a14061f9fece1e708c10fb10a,10000,3,False,['webRequest']
Scam Sniffer,b12ed4e6e9e92e93baf343a5e9281cb401ad8f3078b50d4336403ebab84d570a,10000,3,True,"['storage', 'tabs', 'webRequest']"
自选基金助手 - 实时查看基金涨跌幅,dccbaeda29ef31f5285517c6983e22c44f4c944e93f1a5140e0c0454369e1243,10000,3,False,"['storage', 'webRequest', 'declarativeNetRequest', 'declarativeNetRequestWithHostAccess', 'contextMenus', 'alarms']"
جت سئو | jetseo,f499da22bf81e28f31b735eecb7d150d04fcfeb128ad060828eac2bff8d0f940,10000,3,True,"['activeTab', 'tabs', 'scripting', 'webRequest', 'webNavigation', 'storage']"
TopCash,e90a9e9dfd2f0f8ef6c8338f99f911abc6ac5869b7494236f5c84f03d2c9bdc4,10000,3,True,"['tabs', 'storage', 'cookies', 'webRequest']"
Mr. Rebates Quick Cash Button,16b1f891f5238e829c07ec8b26753c7b58b8f6ddf874afa8b56cd1b3dd019803,10000,3,True,"['tabs', 'webRequest', 'storage', 'alarms']"
Lace,091ee1eb8978d54239defca1af396351a97fc22da745166401d35a2b9bd29ba9,10000,3,True,"['webRequest', 'storage', 'tabs', 'unlimitedStorage']"
Quizit.online,cd17b032279a410247a8001e07158675b4776583855074fe0f1ee8d1d140ef89,10000,3,False,"['webRequest', 'tabs', 'cookies', 'scripting']"
CyberArk Secure Web Sessions Extension,c7e91aa7d0e6c92e511a89e50dbd466cfd1cf856704b346443c2911b88a4011f,10000,3,True,"['activeTab', 'storage', 'tabs', 'webNavigation', 'alarms', 'notifications', 'nativeMessaging', 'downloads', 'unlimitedStorage', 'cookies', 'gcm', 'webRequest', 'declarativeNetRequest', 'declarativeNetRequestWithHostAccess', 'declarativeNetRequestFeedback']"
Video Downloader Pro,0f08b97da68b43ff5866beb356151a74b590a3a6dfbaf101ba56baf466e5f779,10000,3,True,"['webRequest', 'webRequestBlocking', 'storage', 'activeTab']"
Crumbs - Keep your data safe & block cookies,99ee557668764931a9cb98032cf1e115460b20907245350f7d7500327f96d7bb,10000,3,True,"['tabs', 'webRequest', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'webNavigation', 'storage', 'unlimitedStorage', 'history', 'scripting', 'alarms', 'contextMenus', 'cookies']"
Block Websites for Google Chrome™,fb760df7e940c128a9bca0d5188613ec8ff42833da71da68b8a680298f94be68,10000,3,True,"['tabs', 'storage', 'webRequest']"
Pixel Helper for LinkedIn,380ddb6a222cede37e702ef0e723f2a79d3cfb4087430a63622d55576c7dd290,10000,3,True,['webRequest']
LootRush Wallet,b69d8e9f0cd7c07433d0a837fb2322fb8374946417a037e62cef10af6abe30db,10000,3,True,"['activeTab', 'alarms', 'clipboardWrite', 'notifications', 'storage', 'unlimitedStorage', 'webRequest', 'cookies', 'scripting']"
Pomocník GIVT.cz,a6e6c1d12d63171450428531b82a8b9cee4ea13308be244ad3b73d91c442baea,10000,3,True,"['webRequest', 'storage', 'scripting', 'webNavigation']"
Analytics/GTM/Pixel Debugger,56cf88cea93b642dd06deb7b25f552130c0f70d0a65b34ad4b6f4a667ab021b1,10000,3,True,"['webRequest', 'activeTab', 'storage', 'scripting']"
Principa Chrome Extension,aa93ba8d3ad35025d4ce4067add27c5ac47653952b88fcc11790783d22f52076,10000,3,True,"['nativeMessaging', 'activeTab', 'webRequest', 'storage']"
KellyC Image Downloader,03dc4d85c9e68966d72ffd1cfce0197770e251b5738c523d812d9bd1653dea9d,10000,3,True,"['downloads', 'storage', 'webRequest', 'declarativeNetRequest', 'tabs', 'unlimitedStorage']"
Plus: Live screenshots of any app or website,27afc65547f4872e249bbcafdf82135565b588d7b5a1f1c22dd2356cd131dca8,10000,3,True,"['cookies', 'fontSettings', 'storage', 'webRequest']"
Kagi Search for Chrome,6186ab8f53812db689418a837eb133d7df2c9cc37d30815d1ed227438e18ee84,10000,3,False,"['cookies', 'declarativeNetRequestWithHostAccess', 'webRequest', 'storage', 'contextMenus']"
Wordle,4995787a3ae3a4d99b71fe8b791838fa6807eb30e0cd6bb03627bcd6b683a818,10000,3,True,"['storage', 'cookies', 'unlimitedStorage', 'tabs', 'scripting', 'webRequest', 'declarativeNetRequestWithHostAccess']"
InstaNote: Download and Save Video for IG,61e17a4e6cca40796d69e7ea4d16e72599aeb1a5e3ffd108fc69a2a7092a7da3,10000,3,True,"['downloads', 'storage', 'webRequest', 'scripting']"
Auto Vote Rating,8ed10f7f29c7bef0b795db5f4f4f7e83cce2be0f48ca50a44a0f5d8dcf0cd297,10000,3,True,"['notifications', 'background', 'webNavigation', 'webRequest', 'alarms', 'unlimitedStorage', 'scripting', 'tabGroups', 'idle', 'pageCapture']"
Browse Boost,67320d80d2b7396570bb2a950b4240c6228f50018fbc51ee9e8a75507cf94ed9,10000,3,True,"['webRequest', 'webNavigation', 'storage']"
Browse.live Web Safety,60f1119adc75a040fea3f09b3d33fbb1765311e88d7eda0049b2755bf4f6e81d,10000,3,True,"['tabs', 'storage', 'webRequest', 'alarms', 'scripting', 'downloads', 'management', 'declarativeNetRequest']"
芒果店长_2,e61a3965861be73a75da31e9670d743006fe4e0712d1cbbec677e4f84ac8a45b,10000,3,True,"['cookies', 'scripting', 'contextMenus', 'webRequest', 'tabs', 'storage', 'nativeMessaging']"
Givebacks Genie,ae3edd0de2551d4a655a2e78b5e40cf4498e855e8e35ceefc680e0953dade69e,10000,3,True,"['storage', 'tabs', 'notifications', 'background', 'webRequest', 'unlimitedStorage']"
WMRFast Extension,3b2f84f5c8b9b125e85030fc74a7cc7f882b50eea69388ac1caa43b5efdbca6a,10000,3,True,"['tabs', 'activeTab', 'scripting', 'storage', 'webNavigation', 'webRequest']"
Proctortrack One v3,2499f1fbc1231bfa5ed514373bb19bdbaf7428a523b69f6c7bbec4e8bf5db6a1,10000,3,True,"['tabs', 'storage', 'desktopCapture', 'alarms', 'webRequest', 'system.cpu', 'system.memory', 'system.display', 'proxy', 'cookies', 'browsingData', 'webRequestAuthProvider']"
FortiGate Support Tool,9347653c55666174fa09a2c21d7113d5609a102a9087bea890ef348142eb146a,10000,3,True,"['management', 'system.cpu', 'system.memory', 'desktopCapture', 'webRequest']"
HTML editor WebStudio for Webpages,cffee579963120514b5d038f3fd837edad4e9a69c318cccbcb7971684bf39a2b,10000,3,True,"['storage', 'webRequest', 'contextMenus']"
AG智能助手-GPT聊天，绘图，Vision，联网,0b0da4c946dd3ea3544926bd13c8c27c2cb24d62ff27f182b8b099f6b1cfcdf5,10000,3,True,"['declarativeNetRequest', 'storage', 'tabs', 'scripting', 'downloads', 'webRequest', 'unlimitedStorage']"
Nielsen Korea,0acb1dfc9bf5560571fa5f25e48e2fe750d8ea32a57e5521ed27462866dea4a5,9000,3,True,"['nativeMessaging', 'webRequest', 'tabs']"
Совместные покупки,2fd807ac1f5d4b522ae159d35b23a55275af44eabc0c72fd9c7f4a4f465c82f1,9000,3,True,"['tabs', 'webRequest', 'contextMenus']"
McAfee Anti-tracker,a4629ebe5a330fa5b5fe9eb6b5f2213026c76e5fd763b05446c3529288f294fa,9000,3,True,"['alarms', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'nativeMessaging', 'webRequest', 'storage', 'scripting', 'tabs', 'cookies', 'privacy']"
Errors Notify,52a6ab598030a2da1f8887ce180c0e56ff031eec6996002afa56eaff7ec9a9b2,9000,3,True,"['webRequest', 'webNavigation', 'storage']"
Torrent Search Engine For Chrome Professional,3e93c90e6cccba623d5b667d2201325f299ae4268279a96cd92af6ee39d50b4d,9000,3,False,['webRequest']
ScTranslator,4bea78bba041eebd707815332ebe7801e3c29851f36a65a7c0a11c96313933c1,9000,3,True,"['storage', 'contextMenus', 'webRequest']"
AdLibNote: Video Downloader for Facebook™,fb579e724a1447573a61075311c302727c53e519b50aeb1cd0d8671f9d685f43,9000,3,True,"['storage', 'downloads', 'declarativeNetRequest', 'alarms', 'webRequest']"
Presentation editor PPTWork for PPT slides,f6194e44985a44e097d44ed7849ee77dd799bc25df89b44ca485becf0aa7d45d,9000,3,True,"['storage', 'webRequest']"
Music Score Downloader,08e8de452ebb7e93d719980bf494553920cba2d57f059d1130d03a6aa5178d78,9000,3,False,['webRequest']
Heimdall_1,d7bc8badabb41ca6728b91a3b07fc756fb6980f1fe60840a98dbb965ee6d646d,9000,3,True,"['identity', 'identity.email', 'storage', 'proxy', 'alarms', 'webRequest', 'webRequestAuthProvider', 'cookies', 'management', 'downloads', 'webNavigation', 'offscreen', 'scripting']"
MetaSuites - Builders' Swiss Army Knife,8131b9d858b4f26056d332bd8b57eebc7b71fddaec2bd6a146f19166441aeac3,9000,3,True,"['storage', 'webRequest']"
APP For IG DM,af29deba99ecf614e10f15a4b305a1d9bbcf3fb855cdcf6f1b08854470adf891,9000,3,False,"['storage', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'cookies', 'alarms', 'webRequest', 'activeTab']"
Spotify Web Player,dbb2800804ce8e39423df2b0eaf548a251227c0193645d336f34f45982c4d47e,9000,3,True,"['webRequest', 'webRequestBlocking', 'storage', 'activeTab']"
SSHGate ssh client and terminal emulator,e9cc315ccfa08b76dcf7fece41ad3938d1e94891232d33340686c768faa14c2f,9000,3,True,"['storage', 'webNavigation', 'webRequest']"
Seller+,87eac9c78c96f9669a7b430f90497f9b49165bb1e2e22407d270df2060c342af,9000,3,True,"['storage', 'activeTab', 'declarativeNetRequest', 'declarativeNetRequestWithHostAccess', 'webRequest', 'unlimitedStorage', 'contextMenus']"
Malwarebytes Browser Guard Beta,b83481b94dc34becf4acd8418a01609ee59ee14b92d0a2aaf856a6943034c22b,8000,3,True,"['alarms', 'downloads', 'storage', 'tabs', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'unlimitedStorage', 'webRequest', 'contextMenus']"
The Stream Detector,e6a66e9d1bf5b54ac5334c2229ef893b8dffa44e43413239849257f544c80f18,8000,3,True,"['clipboardWrite', 'downloads', 'notifications', 'storage', 'tabs', 'webRequest']"
1ClickVPN Proxy for Chrome,617ff509e7da49b28597814496ccbb095944e0309b00b731e346b5300ba9c675,8000,3,True,"['webRequest', 'proxy', 'management', 'alarms', 'storage', 'offscreen', 'webRequestAuthProvider', 'tabs', 'webNavigation', 'scripting']"
Fintest Pro - Your Exploratory test companion,95dc5bcf0e614022d929d90ca7c6d8984acc8c2f3922bc0c6c715fd9d7f91f34,8000,3,True,"['desktopCapture', 'activeTab', 'tabs', 'tabCapture', 'storage', 'downloads', 'scripting', 'declarativeNetRequestWithHostAccess', 'webNavigation', 'debugger', 'webRequest', 'offscreen']"
百度网盘保存工具,6005915987d56c4b05063c63391237eda2a678cf2a21a2fb6ca3041ed89aeea1,8000,3,True,"['storage', 'downloads', 'cookies', 'webRequest', 'activeTab', '<all_urls>', 'tabs', 'contextMenus', 'storage', 'notifications']"
Keep Aware,c45040467eb3273f6afc11262bd685ff99c08fd0e89895a6350fc5a9f7654ee2,8000,3,True,"['storage', 'tabs', 'downloads', 'identity', 'management', 'cookies', 'alarms', 'webRequest', 'identity.email']"
Scrive Go,2f1fc18375bbb4b3de9e5e8368edded6eee9cb5ba5ef5182511baff9d70c7df2,8000,3,True,"['webRequest', 'activeTab', 'scripting', 'storage', 'unlimitedStorage', 'identity', 'pageCapture']"
店小宝,59f75df6ce0c3f9d5d708b9616ef22d41c40ed93769e6579d924c23e331a26c4,8000,3,True,"['webRequest', 'activeTab', 'background', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'cookies', 'downloads', 'storage', 'unlimitedStorage']"
LeetCode Timer,9d9ca35b561407e1ee2c833bee956abacb45ad30db0368dea3e9ecc82fc0e9db,8000,3,True,"['declarativeContent', 'storage', 'scripting', 'webRequest', 'webNavigation', 'tabs', 'alarms']"
"Extrabux-Cash Back, Rebates & Deals Assistant",6e612cc6f32be9222431f5205e48b933bd1074570641051313ecd46d9609d08a,8000,3,True,"['activeTab', 'storage', 'cookies', 'webRequest']"
Email Notifier,ac8e906444bc754942e4de426fa7112402f1e6e543a397710698c70994eb4389,8000,3,False,"['alarms', 'storage', 'webRequest', 'notifications', 'declarativeNetRequest']"
Rutor Torrent Search,a094b1505971f28061d56d9835d9776d5b441055f08867ccdd9a7fcbd20f566e,8000,3,True,"['storage', 'webRequest', 'proxy', 'unlimitedStorage', 'cookies', 'webRequestAuthProvider', 'tabs', 'scripting', 'declarativeNetRequestWithHostAccess']"
Salesforce Page Optimizer,f94231d6fb56b730aeb3abc41c0fe3791ebb50767c02f79410a028943c60e29d,8000,3,True,"['scripting', 'activeTab', 'storage', 'contextMenus', 'webRequest']"
Olymp Robot – Trading tool for Olymp Trade,22ddf40cd1b464681b97e65d180cce2f819629eeda859d7d9ad8cb8a0b52152a,8000,3,True,"['tabs', 'cookies', 'webRequest', 'gcm', 'storage', 'notifications', 'identity', 'alarms']"
Vulners Web Scanner,57a37c3f9143da32d78854b172893277c6967bf47a93fc743637a32b2d847a0e,8000,3,True,"['tabs', 'webRequest', 'storage']"
ZoogVPN - Free VPN for Chrome & Proxy,65d338e4a0867637d46051b76f82046d7567118b77b8b45ccbb1ced1172d59f9,8000,3,True,"['proxy', 'tabs', 'webRequest', 'webRequestAuthProvider', 'offscreen', 'browsingData', 'storage', 'management']"
DappBack: Get Paid for Being Online,1d6bc363b62907230044f83be64a0cb735b2f63b70f3b38006cfd1396f3889d4,8000,3,True,"['identity', 'tabs', 'webNavigation', 'storage', 'alarms', 'webRequest', 'notifications']"
Salesforce Interactions SDK Launcher,c57f15d8ba0fe0ae324384741cff24a0c86015c6c53f1900824bae8739ed7f65,8000,3,True,"['tabs', 'webRequest', 'privacy', 'storage', 'scripting', 'declarativeNetRequest', 'declarativeNetRequestWithHostAccess', 'declarativeNetRequestFeedback']"
Rapid7 AppSec Plugin,f90a5474d97d90abe5dca8952be2492a4e6bea21ad116e9ee002e68c89805f54,8000,3,True,"['activeTab', 'cookies', 'notifications', 'tabs', 'storage', 'background', 'debugger', 'scripting', 'webRequest']"
Coupert - 自动查找测试应用优惠券,eb3183ba6a9bd11838590d35fff19aaf29967fadc3987fb7664eb912a729d425,8000,3,True,"['cookies', 'storage', 'unlimitedStorage', 'webRequest', 'alarms']"
Abit - Bán hàng đa kênh,71d3005f098f742bc41b9b626f416df164d40ca7697351fe7e4924c7ae27590b,8000,3,True,"['tabs', 'activeTab', 'cookies', 'contextMenus', 'storage', 'webRequest', 'declarativeNetRequest', 'webNavigation', 'unlimitedStorage', 'notifications', 'alarms']"
Visma LogBuy,1f708172c008080383da196dc43bb324b5c600fb3e91264b2e054d409fe5fdbf,8000,3,True,"['storage', 'webNavigation', 'tabs', 'scripting', 'alarms', 'webRequest', 'notifications']"
스마트스토어 마스터 툴,0fe7ef6ae048e19ff7391a8fd0d878d74a8eecc4a3ea04941f2c8ccb2aebda27,8000,3,False,"['activeTab', 'alarms', 'declarativeNetRequest', 'scripting', 'storage', 'tabs', 'webRequest']"
谷露小水滴（V4.2.9）,9d782d575846033f62a217e3283f5e235acba54380bb4465722b8ffe6e8970eb,8000,3,True,"['storage', 'unlimitedStorage', 'cookies', 'tabs', 'webRequest', 'scripting', 'nativeMessaging']"
"Calligra online - office, graphics & email",76856188639fad0706e8302b16c7b74e867266f0803bbab72c30cef3d58b1d69,8000,3,True,"['storage', 'webRequest']"
Project Plans editor,8979eb528b62be3355fd703e484c80a69134254e07e73a5929d0bdf7b8f8176a,8000,3,True,"['storage', 'webRequest']"
Your Errors Plug,bb444c703dc0ef9e42777c60dde6e8fe38c8f20db0e5c2baab1c97ab98261ed0,7000,3,True,"['webRequest', 'webNavigation', 'storage']"
Medallia DXA Extension,2b4b27be713b54ad411490492fcc7542ab52f60c17b80bfaeb186f52e9d5c1f3,7000,3,True,"['storage', 'tabs', 'webRequest', 'declarativeNetRequest', 'activeTab']"
Bing Maps Scraper by Leads Extractor,11ba12a0ca588d69a4ad0cfbf6db257f02608a32549b53a0c39b185953609217,7000,3,False,"['storage', 'unlimitedStorage', 'identity', 'identity.email', 'webRequest', 'activeTab']"
IPTV / HLS player / 7000+ free channels,43373475a6dfac081415b66563c2b227cbbca342b2c6e574cd5c0239e487efe5,7000,3,True,"['activeTab', '<all_urls>', 'webRequest', 'storage']"
iLink网络加速器-免费VPN 免费代理 ChatGPT,97c4d0b7175dce94a048c96fbeab6a195a1b28266976709960e8935241ea8f93,7000,3,True,"['notifications', 'storage', 'alarms', 'management', 'proxy', 'webRequest', 'webNavigation', 'activeTab', 'idle']"
The Optimiser - TradingView Strategies,97b5fcedd67978f35a2e5b4ad033a7df335ca1599167dd6ec378aa7bf15f407f,7000,3,True,"['storage', 'unlimitedStorage', 'activeTab', 'alarms', 'webRequest']"
Likers Blocker,660216b5632b48b27d931b0620f6d2cb406872301c3f2bd582751c787bed11ff,7000,3,False,"['storage', 'webRequest', 'alarms', 'cookies', 'downloads', 'tabs', 'notifications']"
Loadster Recorder,e768e5e1f78c0a7da007815eecb7364049d2a28a22315ace2d0355a2f4470e83,7000,3,True,"['storage', 'scripting', 'webRequest', 'webNavigation']"
dewey.,cc93dc47baa86267583d6467eec6ffb3a95a923be17259f97ab17db423d9883f,7000,3,True,"['storage', 'scripting', 'webRequest']"
SerpWorx,ee51c04c86522597e13ad562fbdde313ff6938425aafc6882a310fe01d6ff06f,7000,3,True,"['tabs', 'storage', 'alarms', 'webRequest']"
